"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.34952,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.20944,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.97913,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.77348,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.65659,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.64483,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.74438,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.76049,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.77921,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.92234,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.00273,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.06825,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.18931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.30519,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.41134,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.54921,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.55913,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.57671,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.63532,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.82471,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.0826,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.2696,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.246,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.0375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.86687,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.77313,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.86079,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.0151,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.1489,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.1896,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.0334,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.883,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.82281,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.8194,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.92268,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.0931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.2748,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.4976,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.6432,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.742,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.8357,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.9147,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.0876,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.3004,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.4013,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.4825,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.5683,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.6305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.6084,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.6375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.6661,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.6115,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5425,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.4961,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.5382,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.6506,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.6459,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.4595,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.1546,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.9766,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.8826,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.79,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.6438,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.4566,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.1468,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.0166,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.89348,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.76943,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.7019,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.56797,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.2023,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.77776,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.41344,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.15886,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.97935,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.97548,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.27185,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.58932,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.74146,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.89844,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.15305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.39015,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.54295,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.78757,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.0379,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.1855,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.1927,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.1389,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0371,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0286,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.0535,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.2692,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.3676,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.4511,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.4788,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.4991,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.6834,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.857,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.852,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.7212,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.5584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.3821,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.1666,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.7359,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.16467,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.65369,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.2908,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.09491,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.07058,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.13966,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.21848,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.29847,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.24409,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.2942,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.48219,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.62108,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.66172,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.53632,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.19701,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.97916,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.90119,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.83833,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.98826,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.2468,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.428,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.46369,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.51295,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.74143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.98138,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.33125,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.71311,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.96326,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.0758,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.111,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.2414,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.3733,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.5442,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6418,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6823,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6773,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.6903,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5917,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5249,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.515,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5565,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.778,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.8722,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9769,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.0056,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0255,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.9645,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.8371,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.7214,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.3401,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.1945,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.2299,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.3322,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4867,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5783,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.704,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.8794,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.0266,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.1955,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3816,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.5596,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.6822,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.6957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.6383,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.5642,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.5749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.6379,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6995,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.7181,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.7531,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.7781,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.8318,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.8776,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8916,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.8779,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8194,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7626,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.7432,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.7199,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.6469,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3597,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.234,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.5743,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.6657,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.7245,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",101.8158,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",101.487,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.1624,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.8512,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.5642,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.2975,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.0526,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",99.83683,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.64154,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.46769,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.3307,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.24397,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",99.2373,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",99.32502,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.39407,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.2754,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.83404,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.24692,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.74501,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.5012,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.43303,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.44202,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.47733,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.52235,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.58569,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.68262,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",97.79802,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.91276,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",98.01142,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.09081,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.14445,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.16622,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.18001,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.21568,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.29333,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.38536,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.46133,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.51824,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.62692,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.91293,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.48569,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.1902,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.8298,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.2566,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.5273,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",101.6938,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",101.7506,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.6852,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.4223,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.8894,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.2801,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.85711,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.83144,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.0552,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.3603,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.6468,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.8914,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.087,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.2254,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.3279,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.403,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.4394,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.4265,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.3282,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.1059,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.8267,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.5683,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.3814,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.2303,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.0662,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.86445,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",99.67413,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",99.58514,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.68304,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.90297,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.1737,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.4398,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.6329,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.6482,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.3949,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.0229,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.71836,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.61723,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.65158,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.73489,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.81194,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.85969,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",99.86003,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",99.80186,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.73042,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.70494,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.76936,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.87724,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",99.96337,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.97217,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.90751,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.75931,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.50339,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.18496,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",98.84658,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.51861,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.22961,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.02683,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-06",97.95774,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.96532,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-08",97.99138,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-09",98.00333,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-10",98.00239,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-11",98.00122,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.01457,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.05012,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.11822,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.21963,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.30051,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.2782,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.08748,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.83,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.63958,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.61428,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.6814,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.75327,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-12",97.79055,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-01",97.86096,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.09015,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-03",98.57952,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.16528,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-05",99.62625,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-06",99.79531,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-07",99.79563,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-08",99.78499,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-09",99.86895,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-10",100.0249,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-11",100.2056,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-12",100.3713,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-01",100.496,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-02",100.5451,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-03",100.4931,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-04",100.4177,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-05",100.4221,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-06",100.5801,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-07",100.8032,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-08",100.9681,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-09",100.982,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-10",100.9037,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-11",100.8094,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-12",100.7505,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-01",100.7268,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-02",100.7333,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-03",100.7697,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-04",100.8218,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-05",100.8796,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-06",100.9411,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-07",101.0091,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-08",101.0943,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-09",101.2104,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-10",101.3532,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-11",101.5227,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-12",101.7176,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.9043,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1986-02",102.0294,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1986-03",102.0406,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.9693,
